index,critical_temp
450,48.307599904349914
451,68.01412512964377
452,76.8876132967423
453,36.49001860925896
454,20.689988415722375
455,24.097659097117514
456,77.1262667830613
457,76.3703142760155
458,15.67798311882125
459,54.80470412993775
460,38.33980283336994
461,95.05771253250754
462,88.24376190616158
463,80.87809796758125
464,80.82418299045719
465,57.53159681324113
466,23.282100170336413
467,60.89997215342969
468,59.703990519477685
469,23.12097833830038
470,41.37066136740526
471,57.91561503209854
472,49.36870079559014
473,37.018303811029014
474,45.12335978556307
475,24.09410870314297
476,42.991105587534165
477,20.400487621848416
478,41.93775053219299
479,36.913451363451365
480,40.192872041850926
481,37.42551162182612
482,80.49868897953723
483,28.783045894445426
484,72.02652919647167
485,32.77117397252931
486,25.42915476685738
487,20.940087990512154
488,22.105119563583617
489,20.645295961481835
490,115.74946768084385
491,83.52140134311527
492,79.76330344467438
493,76.88534345393188
494,27.017169331041423
495,27.017169331041423
496,79.17293216154928
497,29.565428300480136
498,80.02339422597
499,84.95005344950475
500,44.53921174362349
501,27.480739158624086
502,59.784844526852446
503,23.022995067567617
504,50.817690743602725
505,88.38099472360753
506,66.94671619460918
507,64.14427898748477
508,61.208381468334466
509,65.34434023751761
510,61.01242458067331
511,90.93064220872559
512,90.78464410566814
513,46.493083483769595
514,23.022995067567617
515,23.97616318598452
516,93.67392302196419
517,28.91553900763487
518,23.86211551570107
519,28.85443756899484
520,21.866886909329292
521,67.01204557827432
522,28.295594735164777
523,88.12655219606351
524,57.44990363291081
525,44.417944014951956
526,16.5335231870403
527,75.77551466011407
528,70.03997208200329
529,28.295594735164777
530,12.530429161874686
531,13.531534982738249
532,25.913165407798544
533,45.282836516486206
534,50.41011550873223
535,17.54004071140775
536,9.254450888346641
537,98.7973731268669
538,112.37245696188968
539,21.09419032851119
540,88.12655219606351
541,34.66217869796301
542,79.17293216154928
543,107.95819364457684
544,88.12655219606351
545,77.10658044065943
546,97.6064770587364
547,79.18145677425905
548,35.30722036948118
549,37.085553142537904
550,26.519285067808312
551,74.86858160300734
552,75.70322199840494
553,40.50394073570084
554,79.67001282556356
555,83.75274567098624
556,76.68140244820505
557,73.12321117945675
558,45.79466347746797
559,99.9840475898848
560,97.92296330673281
561,96.64850184447856
562,40.56141214990849
563,78.7638322234169
564,72.53743210410666
565,79.64957790004885
566,84.2930625123186
567,69.26967854868546
568,60.688314543887856
569,42.550936779015
570,28.538503946806916
571,81.92839220800907
572,72.31188242034068
573,82.31290771543286
574,85.04111768032142
575,94.46265727906321
576,85.34252320550456
577,78.78184178504243
578,67.38027774803459
579,24.77131484220377
580,16.395470542907162
581,84.18230568841354
582,32.4094372091925
583,102.9163691570754
584,24.731793283419837
585,98.4703293232069
586,90.30151658110353
587,85.62214725034474
588,65.94319606009454
589,74.41271234359812
590,74.41271234359812
591,33.92316318157901
592,69.70096801775847
593,28.634227876611156
594,67.98559297056337
595,74.11061883354081
596,53.99050926998688
597,76.23846185139259
598,74.95481162463055
599,17.669986123158434
600,21.052862268064224
601,23.721566006230958
602,17.126883696464706
603,23.061007730555772
604,80.513430383083
605,87.72302995422073
606,22.36417136999002
607,56.072682708504765
608,13.410381563575068
609,14.96788384591479
610,19.7571843834351
611,89.47993513070803
612,93.16884270764484
613,92.60203491518449
614,14.19945054945055
615,36.58046098335341
616,49.82553097363528
617,30.906704095804773
618,84.60764217025714
619,19.1553392940339
620,16.811950056973675
621,62.40020829717237
622,30.751740570831473
623,28.106129524929088
624,31.463219414672608
625,31.2287263233615
626,24.519523015670284
627,29.305017006735117
628,79.20120063027397
629,13.887568791791416
630,16.268740626350038
631,28.295594735164777
632,6.162952073119862
633,6.256665289638691
634,11.683779685672416
635,28.917905818353645
636,23.371569447415084
637,122.11501815933568
638,29.4768319870471
639,56.52742254401524
640,62.39617763471541
641,101.05815377211891
642,57.60563404484635
643,80.65325847830272
644,64.20606198254654
645,53.29577934061023
646,79.93499901984869
647,55.30863164728366
648,6.470842092267632
649,6.470842092267632
650,36.45728887256905
651,60.38877189770419
652,29.358579637020256
653,12.335751482177654
654,20.474062075956585
655,20.77122432743981
656,50.98150185176304
657,25.274001540142454
658,85.6932279036366
659,34.70244543580703
660,34.47789263153825
661,21.09419032851119
662,58.646526297948334
663,78.47604126076045
664,66.24515121645607
665,104.76884137098233
666,11.894593248384194
667,90.76869899486208
668,38.70161184477135
669,86.09274885496605
670,59.50632067210549
671,34.416353512107364
672,85.88278897434236
673,59.796223396446194
674,60.85234769640726
675,16.090837806321918
676,79.90610524699606
677,80.69116176306366
678,47.27560047311264
679,79.7016756024924
680,53.99050926998688
681,79.32896958747206
682,24.044121402096746
683,11.267837367059046
684,118.47965724319039
685,87.28360867607215
686,80.48622918024743
687,60.56942274012512
688,58.735758010451136
689,33.85580871926081
690,97.14708809377393
691,35.03834628829132
692,99.45940541689528
693,97.0740580919548
694,89.08563834524342
695,82.91830382001719
696,86.90238309667295
697,90.53251391401652
698,89.28265203043428
699,89.25773867531962
700,70.59226155063254
701,115.83801548223404
702,59.79292647155669
703,26.043281273981478
704,18.944791273481258
705,91.20753187566736
706,63.88586141584915
707,64.53483068544647
708,21.329195112828963
709,125.61483411291854
710,128.8893041198153
711,123.40149164541317
712,89.84679969937612
713,87.78304680170412
714,72.57212129547338
715,60.635924320337054
716,70.5059371226291
717,63.92629118091624
718,127.61257371650858
719,127.61257371650858
720,38.195353534556574
721,69.05989364449556
722,67.96043956043955
723,49.78219644241963
724,32.91162971963976
725,72.41321627641545
726,72.71531942714425
727,127.61257371650858
728,119.3086743906597
729,110.3940295986924
730,119.9507991896206
731,95.00436944407609
732,88.12655219606351
733,103.09210940437089
734,117.22857612456565
735,82.99943997232361
736,104.80274308283002
737,45.215406610745426
738,62.15737258872968
739,60.85002286967972
740,60.004520242616046
741,51.89532686720983
742,42.08811390436882
743,70.21213106525818
744,69.75780615472355
745,113.17063785686784
746,95.87775016881031
747,74.99786107960442
748,90.62199900668062
749,52.078342262485734
750,79.17293216154928
751,65.77677508912167
752,24.503016037973033
753,18.84300210347826
754,24.96913960066399
755,68.63462667912506
756,39.79813886303531
757,32.64839064921507
758,75.3745796555752
759,46.295507249319066
760,85.18453528318045
761,99.84660542068497
762,60.30883470188404
763,54.988334566291016
764,75.73620075795198
765,2.4968162737330695
766,28.430791837091775
767,82.2412865383524
768,17.0759097653169
769,21.806388836532754
770,43.536503026695605
771,43.01366307654129
772,32.61689237298042
773,75.48730212044264
774,65.00926960533423
775,79.17293216154928
776,61.17846610565515
777,64.77010342928828
778,90.48703352940356
779,83.02125521887581
780,40.8513182095119
781,23.558462064323177
782,18.55331283063007
783,79.30709575480849
784,73.30456718397544
785,64.33042747298349
786,35.704428275741996
787,109.58927075163848
788,74.86542323513335
789,38.48789263606419
790,71.1192960911673
791,76.25600581973431
792,24.559021946824203
793,80.87907058402313
794,63.957026544175996
795,52.0199733540862
796,65.9167185510566
797,87.29882865013221
798,77.10658044065943
799,83.83462982923187
800,86.71058261288893
801,117.33107252862366
802,119.51113638080824
803,73.97261440518682
804,68.22429415082134
805,61.82936684525056
806,69.13454252875616
807,68.01412512964377
808,27.790751300031342
809,109.77758035586251
810,38.81615932951165
811,106.30720156268397
812,118.00677304205635
813,104.54626786154994
814,104.40646006167265
815,36.37055972597572
816,88.06308132970378
817,43.73769274750075
818,58.6301757109775
819,87.85383220768406
820,86.69634194231122
821,78.1489906153966
822,62.51531209794008
823,83.48099926994323
824,70.92812391762071
825,83.48099926994323
826,80.20648053319465
827,91.40232581598322
828,72.36460049391782
829,70.09011075360799
830,69.50590581243353
831,6.283331985261172
832,61.69499242365209
833,74.70505432989907
834,31.79466736423206
835,67.93125306972335
836,60.44390519597924
837,62.72282095494791
838,57.54423090617973
839,49.905897457776895
840,78.31291702718835
841,78.31291702718835
842,66.14739557136942
843,46.18340237069192
844,79.31218077412372
845,83.68505324612305
846,46.46727824825891
847,79.14378276014003
848,81.65427541084523
849,66.96251192619283
850,26.168629464979965
851,81.22996129282157
852,56.283832385139796
853,71.61302520363678
854,60.39752660214977
855,75.79616072425945
856,82.02981253800061
857,78.50573444164648
858,79.30173581981424
859,81.35198315080811
860,77.9619019846424
861,30.63736263736264
862,66.31853689503386
863,78.86547869949104
864,43.39129695051917
865,70.3355408068595
866,48.12743315636906
867,58.00680828530651
868,44.68436713224493
869,73.01052791426959
870,39.79813886303531
871,77.78551059118337
872,51.70133734698752
873,77.06339509687209
874,45.986832419359295
875,89.26057332624201
876,130.34293645436202
877,82.9688273175117
878,78.08738984809298
879,81.35458785309287
880,86.3134799178013
881,63.19766175245907
882,78.21275836511633
883,79.4345044884234
884,70.03882612497915
885,90.78186079338292
886,70.9203273422054
887,56.30824923936231
888,18.60120451744311
889,49.458427318810536
890,16.32998337745645
891,43.750571223178426
892,41.72519325125381
893,25.228740448377735
894,66.65785835767647
895,69.2807210646436
896,89.41414280247707
897,43.73769274750075
898,59.59724309295421
899,40.324525552623
900,22.326374410187224
901,38.446392520581355
902,40.770073258396465
903,74.67561510089467
904,65.00926960533423
905,65.44948434751693
906,53.57460749349653
907,38.85628174591593
908,24.047136415207774
909,71.71621372843912
910,87.66655049097675
911,45.842432241797994
912,23.8524013755446
913,56.629561892149255
914,70.88843790572149
915,63.89901439544438
916,75.7677121328569
917,76.01905551789727
918,29.807372612427777
919,77.44549677147498
920,83.73404365632861
921,81.01345918436691
922,27.070962477784686
923,48.392638013391824
924,114.74958241007677
925,14.848573321596811
926,89.74127351981176
927,88.62930733581051
928,79.42178459563691
929,67.41863184562692
930,43.095841722428986
931,79.42178459563691
932,79.42178459563691
933,29.63273493410321
934,52.50551544381087
935,74.19771464471262
936,106.11109300935568
937,107.3590147475226
938,96.27114407844086
939,84.72428315231812
940,77.10658044065943
941,81.75036298423332
942,82.9388384101007
943,83.48099926994323
944,40.004390725311616
945,68.4229524974568
946,102.18215820428566
947,80.70159365579643
948,79.53948933877143
949,80.29673842062077
950,81.41101045336929
951,80.58647630867856
952,67.84989705762146
953,65.77803558156802
954,61.77207787991432
955,39.217958171746595
956,37.102954938791406
957,22.882850103175326
958,73.05327518029141
959,18.05382153156364
960,11.228763532878851
961,13.087097789863924
962,90.1480530370198
963,91.50173165914954
964,67.2497385112986
965,66.5689008091258
966,118.47965724319039
967,125.61483411291854
968,30.600583087750117
969,10.997699756841559
970,22.595746273045023
971,26.15695992367562
972,19.755293359518944
973,20.89240775036267
974,19.584023012318777
975,28.190224640951477
976,102.64406420702578
977,58.62157675537427
978,82.00173562502879
979,83.08194754951246
980,74.27411747275738
981,56.45788896775451
982,59.388206584470865
983,82.20241469510545
984,65.05343307324273
985,79.3424865083244
986,71.97834862564447
987,65.34434023751761
988,37.44975132678247
989,69.39589659063088
990,82.01769291172656
991,56.19747966329915
992,40.69020107233185
993,79.17293216154928
994,32.79749412582569
995,78.1489906153966
996,40.996160627106924
997,87.08817988905909
998,55.660514498327956
999,30.180037657327794
1000,30.180037657327794
1001,77.54152664066724
1002,10.964146773297378
1003,27.555509472601628
1004,20.23819117734278
1005,41.41457354928908
1006,50.56833370633926
1007,79.49825765189964
1008,85.67956602977381
1009,23.79134252306119
1010,90.71185218134534
1011,109.97181251606197
1012,10.139046523576031
1013,25.113414256548182
1014,49.33748400775432
1015,62.89665646001631
1016,51.96806821971842
1017,78.20453903160987
1018,59.19320811700851
1019,52.00283437948769
1020,108.38376923378588
1021,48.384415562618805
1022,38.30055449397773
1023,67.33038233050146
1024,69.43436743612463
1025,25.841387028674756
1026,41.79860715598733
1027,41.79860715598733
1028,42.54199711643712
1029,41.160873949477555
1030,78.07108170360931
1031,88.99626676833856
1032,83.94326911758681
1033,76.82607219483498
1034,76.60199556633921
1035,71.49756913655139
1036,20.878798514903885
1037,62.4748583213262
1038,89.00684731048041
1039,89.39317105843594
1040,62.18668105043186
1041,64.15403645505037
1042,29.40859017470087
1043,83.48099926994323
1044,69.02576900234644
1045,75.87346384991763
1046,84.49354537026926
1047,80.01782213724681
1048,129.74243301016904
1049,129.74243301016904
1050,18.107329793958524
1051,26.8873424365222
1052,32.14129373244066
1053,26.878108090552043
1054,26.091243641032968
1055,28.900640108015374
1056,27.168319826123835
1057,34.64134315303309
1058,26.73208831010555
1059,24.943259933701025
1060,34.80739481900116
1061,39.89957846354133
1062,74.98389289860371
1063,56.722952803893996
1064,46.56027176625416
1065,47.628270469688715
1066,51.186196233329774
1067,51.186196233329774
1068,62.98661069702489
1069,69.98519988342073
1070,47.9172938276713
1071,30.058831062627018
1072,70.99294769177183
1073,78.88804643860414
1074,24.995262863658724
1075,57.76902916449561
1076,59.28133607916498
1077,133.53209610551093
1078,61.93260632554966
1079,65.68762402452158
1080,61.46898701653812
1081,45.415194840398996
1082,84.49253252434555
1083,47.704072359209704
1084,34.11873420251334
1085,36.41935610252031
1086,46.98204535549436
1087,78.39694715642966
1088,59.35827407886232
1089,84.72428315231812
1090,88.99626676833856
1091,88.4054501672852
1092,88.4054501672852
1093,68.09872719876947
1094,81.73608318425735
1095,81.73608318425735
1096,28.785884983829735
1097,26.05433271263829
1098,71.60403275289507
1099,62.15076777421467
1100,84.89544710366063
1101,80.04161774926803
1102,22.105238630222576
1103,76.94919670182975
1104,49.332528954809845
1105,31.831234950333354
1106,21.986004852034558
1107,20.803353555896738
1108,76.602706265243
1109,68.55045006854134
1110,28.020314360315453
1111,69.5586174828905
1112,41.29672767485586
1113,28.785884983829735
1114,83.98586384885401
1115,85.45957498645241
1116,62.51531209794008
1117,70.28663003663003
1118,15.303162549790628
1119,29.623202835455785
1120,29.8015293090247
1121,27.903278028064662
1122,83.48099926994323
1123,49.18044607473695
1124,20.608030592091588
1125,99.57670186955905
1126,99.57670186955905
1127,125.61483411291854
1128,121.14797663358905
1129,122.56878902570877
1130,76.65414055581469
1131,29.651187088690378
1132,27.108955951999747
1133,79.86708581615764
1134,79.82960002166932
1135,79.17713803593347
1136,105.76030187852523
1137,46.05618688417203
1138,32.67529935272088
1139,26.920534208317008
1140,80.56240419483144
1141,95.49860932968237
1142,87.94871952402129
1143,75.83884980388743
1144,99.56798753671315
1145,64.77988425342248
1146,81.9480400580067
1147,102.14504965286797
1148,40.015443085671194
1149,63.87736006718773
1150,81.24003653653551
1151,70.14175955040322
1152,50.534409738612666
1153,81.87469865478907
1154,82.08158831635606
1155,78.36291092230921
1156,77.9197532155712
1157,82.20940116981609
1158,82.68649680850467
1159,72.61942180619022
1160,73.47478801977398
1161,75.73571022042528
1162,77.86001367654833
1163,81.97766550364032
1164,89.26974281621557
1165,79.46066617841227
1166,68.96437405348006
1167,72.18871662680232
1168,71.80308292687901
1169,78.46151269365558
1170,78.46151269365558
1171,79.17293216154928
1172,86.467813404881
1173,38.105135335778876
1174,63.22558189277941
1175,40.63996719760918
1176,13.677067883139008
1177,55.27998468551126
1178,58.70790184137647
1179,52.996427367119104
1180,24.933966662807148
1181,81.83951409554085
1182,79.17293216154928
1183,68.88231613567726
1184,80.45529368316981
1185,99.63378770830599
1186,26.704060894591052
1187,19.713250270932015
1188,11.465674243540672
1189,63.31128195050882
1190,81.73608318425735
1191,124.71886271623109
1192,124.71886271623109
1193,85.36898658778732
1194,90.48703352940356
1195,118.47965724319039
1196,75.43865860467416
1197,71.42874694258116
1198,71.6732467065947
1199,78.55482123637881
1200,76.88462098194412
1201,77.57268777948654
1202,79.28619123681754
1203,77.50674704859276
1204,25.347650430840016
1205,76.94498861898664
1206,42.11241948030139
1207,32.580101477707466
1208,37.873399533417754
1209,13.790394878712155
1210,18.321350559247605
1211,17.550517876291803
1212,14.459626446728175
1213,21.03523101821639
1214,74.40394558311884
1215,88.15715801016226
1216,85.51350895556126
1217,86.12962798680336
1218,75.93886683320598
1219,53.178990112393734
1220,29.10298552698119
1221,22.118119291062335
1222,31.535772712006793
1223,23.99939014857127
1224,36.45616808791886
1225,64.68275082240277
1226,20.63372966553524
1227,43.94723329549314
1228,74.19771464471262
1229,81.659482549721
1230,14.717430592250846
1231,42.90920463705598
1232,50.13244320120299
1233,7.769229182065041
1234,11.070002472049701
1235,23.282100170336413
1236,57.56999711988303
1237,28.58398684387029
1238,25.34937466955496
1239,14.083415670399907
1240,11.677005512113453
1241,11.272094163166733
1242,39.4219419721788
1243,32.42360219145934
1244,98.13856493864624
1245,83.2957877291429
1246,88.12655219606351
1247,22.419832264210005
1248,11.43932667468828
1249,21.928576453653733
1250,81.86315828152964
1251,46.401938833157566
1252,94.49038908828136
1253,25.78263999247419
1254,33.92316318157901
1255,46.0158060113131
1256,35.03834628829132
1257,29.037454446194175
1258,88.7570372422197
1259,89.92739980174422
1260,87.02870389200105
1261,84.97105016159092
1262,46.0158060113131
1263,70.55675630391856
1264,41.94119633296303
1265,48.21271087252313
1266,39.59247073454276
1267,7.706387922003199
1268,41.349449631985976
1269,68.72177699266112
1270,72.9967676359032
1271,37.77822928221895
1272,28.619852077605767
1273,19.1553392940339
1274,22.246702021361145
1275,64.08188648779884
1276,80.25158124242282
1277,82.3691707570597
1278,76.94498861898664
1279,75.36588053876004
1280,56.6597977226222
1281,90.71185218134534
1282,85.99567371388773
1283,93.4669710835037
1284,50.98150185176304
1285,84.96343802700629
1286,84.93478636824655
1287,77.94266742373965
1288,30.033230525320455
1289,68.60795774790776
1290,71.40304905461471
1291,34.22936270858075
1292,76.85310124079157
1293,95.65100067628856
1294,77.54152664066724
1295,80.06844835996196
1296,77.54152664066724
1297,1.24581221035031
1298,65.60900665109887
1299,75.35406807998989
1300,42.35990118536051
1301,74.34582489950422
1302,72.52744425674756
1303,50.22667746187112
1304,76.26515467499549
1305,65.70323226574651
1306,20.60868164055073
1307,65.21278495558542
1308,40.16398505579215
1309,21.024749229904053
1310,32.10139098321365
1311,84.72017673694694
1312,39.663367247998046
1313,40.90988387345114
1314,46.79440763205088
1315,20.96846859475751
1316,34.83494900832544
1317,7.9184158636528945
1318,108.5569173834069
1319,91.57003303233252
1320,93.30843634384037
1321,31.94624007359567
1322,77.10658044065943
1323,60.728032346967225
1324,24.071151962976433
1325,36.08958075442838
1326,39.03154418131982
1327,29.230857034972434
1328,57.680060189155384
1329,73.29641974231029
1330,66.02093598749283
1331,65.98083824879077
1332,65.66858423881217
1333,47.64144703246549
1334,53.61957554766671
1335,78.23656165853133
1336,79.66268445546224
1337,56.05678448810419
1338,88.12655219606351
1339,88.12655219606351
1340,88.12655219606351
1341,88.12655219606351
1342,24.028916789580443
1343,17.94188184873204
1344,8.112597205733712
1345,84.35705382900099
1346,68.12134408548954
1347,49.62769814815098
1348,74.780462284389
1349,58.55382118836479
1350,48.07551913887076
1351,89.42383284354766
1352,56.973454716209204
1353,89.26974281621557
1354,72.42114521260518
1355,53.652521868680466
1356,42.25695456238894
1357,113.76950064752295
1358,87.73730916884303
1359,89.49481562284214
1360,39.82520208831562
1361,44.369241788791605
1362,118.47965724319039
